nik,no_kk,nama,tempat_tanggal_lahir,jenis_kelamin,status_perkawinan,alamat,kecamatan,kelurahan,pekerjaan,penghasilan,jumlah_tanggungan,kondisi_lantai,kondisi_dinding,kondisi_atap,status_kepemilikan_rumah,pendidikan_terakhir,jumlah_anak_sekolah,kepemilikan_aset,pengeluaran_bulanan,akses_listrik,akses_air,kondisi_kesehatan
35730250969468,35730342400922,Calon Penerima 914,1984-07-25,Laki-laki,Cerai Mati,Jl. Kolonel Sugiono Gg. 2 RT 01/RW 08,Kedungkandang,Mergosono,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730348607762,35730368305806,Calon Penerima 915,1993-07-04,Perempuan,Cerai Mati,Jl. Bareng Tengah Dalam RT 07/RW 03,Klojen,Bareng,Tidak Bekerja,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730139194928,35730148791937,Calon Penerima 916,1992-04-23,Laki-laki,Cerai Mati,Jl. Mergosono Dalam RT 14/RW 10,Kedungkandang,Mergosono,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730549330544,35730554752289,Calon Penerima 917,2002-03-21,Laki-laki,Belum Kawin,Perum. Bakalan Krajan Mas Blok G3 RT 09/RW 09,Sukun,Bakalankrajan,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730559431153,35730217777129,Calon Penerima 918,1994-02-11,Laki-laki,Belum Kawin,Jl. Kaliurang No. 128 RT 08/RW 10,Klojen,Samaan,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730142212899,35730124404826,Calon Penerima 919,1969-04-25,Perempuan,Kawin,Jl. Akordion Gg. 3 RT 05/RW 06,Lowokwaru,Tunggulwulung,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730235741329,35730132715841,Calon Penerima 920,1984-11-15,Laki-laki,Belum Kawin,Perum. Candi Indah Blok K12 RT 10/RW 04,Sukun,Pisangcandi,Karyawan Swasta,> Rp 4.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),> Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730346304329,35730573872695,Calon Penerima 921,1995-01-10,Perempuan,Kawin,Jl. Danau Jonge Dalam RT 06/RW 06,Kedungkandang,Lesanpuro,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730373283687,35730248395961,Calon Penerima 922,1985-05-28,Perempuan,Kawin,Jl. Janti No. 82 RT 04/RW 01,Sukun,Sukun,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730329241785,35730311668874,Calon Penerima 923,1980-09-18,Perempuan,Kawin,Jl. Buring No. 121 RT 02/RW 02,Kedungkandang,Buring,Karyawan Swasta,> Rp 4.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730316708100,35730335631650,Calon Penerima 924,1989-10-10,Perempuan,Cerai Mati,Jl. Danau Sentani Gg. 7 RT 08/RW 10,Kedungkandang,Sawojajar,Buruh Pabrik / Bangunan,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730452464928,35730352149529,Calon Penerima 925,1965-12-08,Laki-laki,Kawin,Jl. Kaliurang No. 73 RT 07/RW 04,Klojen,Samaan,PNS / TNI / POLRI,> Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730589376256,35730333672324,Calon Penerima 926,2000-12-24,Laki-laki,Kawin,Jl. Buring Gg. 9 RT 07/RW 01,Kedungkandang,Buring,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
35730418857994,35730169629494,Calon Penerima 927,1977-02-09,Perempuan,Belum Kawin,Perum. Mayjen Sungkono Permai Blok H5 RT 01/RW 10,Kedungkandang,Buring,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730593465104,35730544355303,Calon Penerima 928,1978-07-01,Perempuan,Kawin,Perum. Laksda Adi Sucipto Permai Blok A19 RT 08/RW 03,Blimbing,Pandanwangi,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730217118433,35730378896825,Calon Penerima 929,1981-06-16,Perempuan,Cerai Mati,Jl. Bendungan Sutami Dalam RT 11/RW 05,Lowokwaru,Sumbersari,Tidak Bekerja,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730121899397,35730552287003,Calon Penerima 930,1988-10-24,Perempuan,Cerai Mati,Jl. Raya Gadang Dalam RT 04/RW 09,Sukun,Gadang,Tidak Bekerja,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
35730595927643,35730212164667,Calon Penerima 931,2005-11-27,Laki-laki,Kawin,Jl. Bunga Coklat No. 61 RT 07/RW 01,Lowokwaru,Jatimulyo,Karyawan Swasta,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),> Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730421822911,35730156643951,Calon Penerima 932,1996-03-14,Perempuan,Cerai Mati,Jl. Ki Ageng Gribig Dalam RT 11/RW 02,Kedungkandang,Kedungkandang,Tidak Bekerja,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730459153990,35730281668432,Calon Penerima 933,1996-10-05,Laki-laki,Kawin,Jl. Brigjen Slamet Riadi No. 62 RT 07/RW 08,Klojen,Oro-oro Dowo,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730315729018,35730554578477,Calon Penerima 934,1962-02-02,Perempuan,Cerai Mati,Jl. Pelabuhan Dalam RT 03/RW 03,Sukun,Bakalankrajan,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730375995019,35730242844924,Calon Penerima 935,1972-12-22,Perempuan,Kawin,Jl. Akordion Gg. 2 RT 08/RW 07,Lowokwaru,Tunggulwulung,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730149763168,35730243335064,Calon Penerima 936,1987-08-15,Laki-laki,Kawin,Jl. Bendungan Sutami Dalam RT 03/RW 06,Lowokwaru,Sumbersari,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730520175313,35730293174821,Calon Penerima 937,1964-04-08,Laki-laki,Belum Kawin,Perum. Bogor Asri Blok E5 RT 05/RW 03,Klojen,Penanggungan,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730375321276,35730418708016,Calon Penerima 938,1960-05-17,Laki-laki,Cerai Mati,Jl. Buring Dalam RT 08/RW 03,Kedungkandang,Buring,Tidak Bekerja,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
35730399656018,35730336729290,Calon Penerima 939,1966-02-02,Laki-laki,Kawin,Jl. Kemirahan Dalam RT 12/RW 08,Sukun,Bandungrejosari,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730585884646,35730292806498,Calon Penerima 940,1980-10-04,Perempuan,Belum Kawin,Jl. Kebonsari No. 100 RT 05/RW 03,Sukun,Kebonsari,Wiraswasta / Pedagang,> Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730480537959,35730585452019,Calon Penerima 941,2000-11-17,Perempuan,Kawin,Jl. Kalisari Gg. 1 RT 10/RW 06,Kedungkandang,Wonokoyo,Buruh Pabrik / Bangunan,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730463456013,35730184342212,Calon Penerima 942,1962-01-08,Laki-laki,Belum Kawin,Perum. BS Riadi Indah Blok G7 RT 02/RW 05,Klojen,Oro-oro Dowo,Karyawan Swasta,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730285284417,35730594493807,Calon Penerima 943,1978-06-28,Perempuan,Kawin,Jl. Ahmad Yani Dalam RT 06/RW 08,Blimbing,Purwodadi,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730457768720,35730145578312,Calon Penerima 944,1987-07-04,Laki-laki,Cerai Hidup,Jl. Kawi Dalam RT 08/RW 05,Klojen,Kauman,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730416708103,35730548459743,Calon Penerima 945,1979-05-16,Perempuan,Belum Kawin,Jl. Danau Ranau No. 116 RT 09/RW 02,Kedungkandang,Madyopuro,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730335158923,35730138709589,Calon Penerima 946,1971-10-12,Perempuan,Belum Kawin,Jl. Ki Ageng Gribig No. 85 RT 04/RW 04,Kedungkandang,Kedungkandang,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730128752196,35730424331592,Calon Penerima 947,1964-09-14,Perempuan,Kawin,Perum. Dr. Sutomo Permai Blok C9 RT 01/RW 03,Klojen,Klojen,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730131326547,35730241272699,Calon Penerima 948,1997-09-20,Perempuan,Kawin,Perum. Bandulan Mas Blok G15 RT 07/RW 06,Sukun,Bandulan,Karyawan Swasta,> Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730380187604,35730510657157,Calon Penerima 949,1997-03-27,Laki-laki,Kawin,Jl. Bendungan Sutami No. 35 RT 08/RW 04,Lowokwaru,Sumbersari,Karyawan Swasta,> Rp 4.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730190905320,35730252964288,Calon Penerima 950,1984-05-15,Laki-laki,Cerai Mati,Jl. Karanglo Indah Dalam RT 05/RW 05,Blimbing,Balearjosari,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730271962254,35730490406957,Calon Penerima 951,1970-02-01,Perempuan,Cerai Hidup,Jl. W.R. Supratman Dalam RT 01/RW 03,Klojen,Rampal Celaket,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
35730262511241,35730354427265,Calon Penerima 952,1970-03-06,Perempuan,Cerai Mati,Jl. Sadewo Gg. 10 RT 11/RW 01,Blimbing,Polehan,Petani / Buruh Tani,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730242605754,35730387957511,Calon Penerima 953,1974-11-06,Laki-laki,Kawin,Jl. Golf Gg. 3 RT 02/RW 07,Lowokwaru,Tasikmadu,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730389145552,35730299339038,Calon Penerima 954,1965-04-17,Perempuan,Cerai Hidup,Jl. Bakalan Krajan Gg. 5 RT 06/RW 08,Sukun,Bakalankrajan,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730516174757,35730255970122,Calon Penerima 955,2003-10-24,Laki-laki,Cerai Mati,Jl. Bareng Tengah Dalam RT 07/RW 09,Klojen,Bareng,Buruh Pabrik / Bangunan,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
